CLUE,ANS,POS
Weighty book ,tome,1
Landslide,avalanche,1
Backside,posterior,4
"Uncover, expose to view ",expose,3
Large flightless bird ,ostrich,1
Picked,chose,1
Entertained ,amused,1
Clabbers in popular word game ,scrabble,1
Occurrences ,events,1
International treaty ,pact,5
Missive ,letter,1
Shop assistant ,salesperson,1
Joke; silencer ,gag,2
Lazy ,idle,7
Stone-throwing weapon ,catapult,13
Throw about ,scatter,19
Deliver from harm ,rescue,2
Medieval weapon or kind of spice ,mace,9
Surviving fragment,remnant,1
OT prophet ,ezekiel,4
Present in great quantity ,abundant,1
