CLUE,ANS,POS
Place of worship,temple,4
Self-service meal,buffet,1
Threadlike strands growing from the skin ,hair,1
Jutting part of lower jaw,chin,1
Type of fastening - on/off key,toggle,9
"Ancient Asian city, now in Jordan ",petra,1
Pulchritude,beauty,1
Natural gift ,talent,2
Dress - clothing,garb,2
Treatment centre ,clinic,1
Wool from long-haired goats ,angora,3
Dramatic works set to music ,operas,1
Fairground's pink confection,candy floss,2
"Jeffrey, bowman? ",archer,1
Hoodlum ,thug,1
Concerted operation to sully someone's name,smear campaign,1
Implicit,tacit,3
Countrified,rural,16
Haunt -- preoccupy ,obsess,1
Utilises ,uses,2
Means of detecting and locating distant objects,radar,1
Judging panel ,jury,1
Modern Constantinople ,istanbul,1
