CLUE,ANS,POS
Largest Greek island ,crete,1
Performed - with a high degree of skill ,accomplished,1
Least fatty ,leanest,20
Without assistance ,unaided,8
Deliver from danger ,rescue,1
Decayed or corrupt ,rotten,4
Make known to others ,reveal,10
Salad vegetable ,lettuce,1
Pluck strings ,strum,1
Three-wheeler ,tricycle,1
Precious stone ,sapphire,4
Given to bragging ,boastful,1
Bird's beak ,bill,3
Osteopath's technique ,manipulation,1
Massacred ,butchered,2
Winter weather ,snow,9
Hidden microphone ,bug,1
Drink deeply,quaff,9
Waste away,fade,18
Wide-brimmed 23 ,sombrero,11
Metal beam,girder,2
