CLUE,ANS,POS,FOUND IN
This sauce often goes with fish ,tartar,7,Tartare (specifically: Fish tartare)
Guardian - - ,angel,7,Guardian Angel (in certain contexts)
First-footing time ,new year,3,New Year's Day celebrations
Individual Savings Account ,isa,1,ISA - The abbreviation often used for an individual savings account in the UK.
Vanity Fair author ,thackeray,1,William Makepeace Thackeray (the original author of the novel 'Vanity Fair')
South Indian people or language ,tamil,1,Tamils
No longer in existence,extinct,1,Extinct species
Increase by 100%,double,1,Doubled
Senior ,elder,1,Elderly
"Author of The Female Eunuch, b.1939",greer,1,Germaine Greer
