CLUE,ANS,POS
Purposes or intentions ,aims,8
Cores ,hearts,2
Hayfield ,meadow,1
The science of flying aircraft ,aviation,2
Mental or emotional strain,stress,1
Episode ,chapter,3
Evening music (played outside woman's house) ,serenade,1
Electric safety device ,circuit breaker,2
Breaking free ,escaping,1
Anniversary ,jubilee,6
Brawl ,free-for-all,2
Artist's workshop ,atelier,2
Helps ,aids,2
Spanish wine shop ,bodega,8
Arab state ,bahrain,7
Banned (German),verboten,1
"Agile, spry ",nimble,5
Went at a fast gait ,galloped,9
Sign of the zodiac ,leo,5
Curling columns of smoke ,plumes,7
Tropical fruit ,guava,5
Learned ,scholarly,6
