CLUE,ANS,POS
Israeli city ,tel aviv,2
Stroke lovingly,caress,1
Expressing sorrow for one's sins,penitent,6
Circled ,ringed,5
Portion of meat ,cutlet,9
Weapons store ,arsenal,2
Establish firmly in well-defended position ,entrench,4
Leisurely walk ,amble,4
Barrel-maker ,cooper,1
"Pattern of sounds, the beat ",rhythm,2
"-- Dahl, children's author ",roald,1
Testimony - verification,evidence,1
Light midday meal in India ,tiffin,1
Local habit,custom,1
Raise in rank ,promote,1
Tranquillity,peacefulness,3
Expel from a country ,deport,1
Those with severed limbs,amputees,1
Singing bird and piece of harmless mischief ,lark,13
Greek goddess ,athena,1
Longs (for) ,yearns,1
Enchant ,ravish,11
Contests of speed ,races,2
Male domestic fowl,rooster,1
