CLUE,ANS,POS,FOUND IN
Spike on plant ,thorn,4,Thorns
Go down ,descend,1,Descend rapidly
Deceived ,duped,20,"Duped into believing false claims (e.g., scientific fraud)"
Swarming (with) ,teeming,18,Teeming with life (in the case of animals or nature)
Width of pans ,span,10,Frying pan span: wide or slim
Indecent ,obscene,5,Obscene material
Sound like hostile or angry dog,growl,2,Growling
Mass of something large,bulk,3,Bulky
Deduce,infer,1,Infer from indirect evidence or clues
Eventuality ,outcome,4,Foreseeable outcome
Its capital is Sofia ,bulgaria,7,"Known for traditional Bulgarian cuisine (e.g., banitsa, shopska salad)"
One of the Seven Dwarfs,grumpy,2,Grumpy's companion
Joint of a finger when the fist is closed ,knuckle,2,Clenched knuckle
School furniture item ,desk,1,"Desk: A piece of furniture with a flat surface for writing or reading, typically found in classrooms."
Horse's head in chess ,knight,1,Knight's tour
Woods of fruit trees ,orchards,5,Apple orchards
