CLUE,ANS,POS
Public dispute,controversy,1
Cowboys' contest ,rodeo,1
Lacking knowledge or awareness ,ignorant,1
Prejudice ,bias,1
String of beads ,necklace,1
It's used in jam-making ,pectin,1
Period ,era,6
Certificate ,diploma,1
"Rural, countrified ",rustic,11
Very small ,microscopic,5
Not paid at the scheduled time ,overdue,3
Bridges over valleys,viaducts,1
Fastener; propeller ,screw,3
Member of a Bantu people living in Zimbabwe ,shona,1
Repository for objects of historical interest ,museum,1
Withdraw former statement or belief ,recant,2
Mexican monetary unit,peso,1
Annual ,yearly,1
