CLUE,ANS,POS
Hayfield ,meadow,2
Wartime stealer,looter,1
Mental or emotional strain,stress,2
Evening music (played outside woman's house) ,serenade,1
Narrow track or path ,lane,3
Electric safety device ,circuit breaker,1
Breaking free ,escaping,1
Anniversary ,jubilee,8
Brawl ,free-for-all,14
Region of Romania - Latvian yarns (anag),transylvania,1
Artist's workshop ,atelier,2
Helps ,aids,2
Arab state ,bahrain,9
Banned (German),verboten,1
"Agile, spry ",nimble,13
Sign of the zodiac ,leo,5
Tropical fruit ,guava,12
