CLUE,ANS,POS
Extreme fear ,terror,1
Type of plane ,jet,4
Army rank ,sergeant,3
"Emily --, US poet ",dickinson,1
Miscellanea,odds and ends,13
Opulence ,luxury,3
Pertaining to weather ,meteorological,1
Limbless reptile ,snake,1
Existing in fact ,actual,2
Insect ,louse,18
Racecourse in Sussex,goodwood,2
Move back and forth ,sway,8
Not different ,same,2
Court document ,writ,8
Fisherman ,angler,1
Wear away ,erode,1
Part of a dollar ,cent,1
Associate of Robin Hood ,friar tuck,2
New production of old play ,revival,1
Attackers entering another country ,invaders,2
"Make corrections to (eg, document) ",amend,4
Formal investigation ,inquiry,1
Wheeled vehicle drawn by a horse ,wagon,4
Lift or elevate ,raise,3
Assail ,attack,1
Flat ,even,3
Young tree ,sapling,1
Universal remedy ,panacea,1
Norsemen,vikings,1
Ancient Roman garment,toga,1
Dawdle ,tarry,4
Advantage or blessing ,benefit,3
Liquid used to write ,ink,1
List of employees and their salaries ,payroll,1
