CLUE,ANS,POS
Of the brain ,cerebral,12
Therefore ,hence,1
Head of corn,ear,1
Painter and wallpaperer ,decorator,1
Small mouthful of food ,morsel,1
Shelter on sports ground ,dugout,1
"American state, capital Des Moines ",iowa,1
Aromatic herb ,tarragon,10
Lubricant ,oil,2
Famous battle site in Texas ,alamo,8
Group of bushes ,thicket,2
Branch of an Australian river formed by an overflow ,billabong,1
Back of the foot ,heel,1
-- Boleyn ,anne,1
Unit of power ,watt,2
Military land force ,army,1
Diet ,regimen,1
Inexpensive accommodation as for back-packers ,hostel,1
Not temporary ,permanent,1
Flummoxed ,nonplussed,3
"Destiny, kismet ",fate,1
Strong man of the Bible ,samson,1
