CLUE,ANS,POS
Abstemious ,sober,8
Prickly plant with purple flowers ,thistle,2
Ignored ,neglected,1
An alloy of mercury with another metal ,amalgam,1
Very beautiful or sensitive,exquisite,3
Land covered with trees ,forest,1
Desiring or being short of ,wanting,19
Cleaning implement ,mop,2
Not achieving one's aim ,unsuccessful,5
Holy ,sacred,1
One of Santa's reindeers,prancer,3
Fell asleep ,nodded off,3
System of beliefs,creed,4
Eccentric ,kooky,12
Story ,tale,3
Used in (anag) -- unmentionables ,undies,14
Words said to a sneezer ,bless you,1
Insurgent ,rebel,1
Graduates of a college ,alumni,1
Pester persistently,harass,3
Localised death of cells ,gangrene,9
"High-pitched, piercing ",shrill,1
"Pledges, vows ",promises,1
