CLUE,ANS,POS
Clarified butter used in Indian cooking ,ghee,1
"Sharp, piercing cry ",scream,1
"Refined, airy ",ethereal,1
Enjoyment ,pleasure,1
Reach ,arrive,5
Bet ,wager,1
Persuaded by fondling or flattery ,coaxed,10
Unit of area ,acre,3
"Self-contained unit, of study perhaps ",module,2
Nervous ,on edge,7
On horseback ,equestrian,5
Paramount ,supreme,2
Window cleaner ,squeegee,1
Sea ,ocean,1
Prevail upon ,persuade,1
"Smooth, glossy ",sleek,7
Wrong assertion ,misstatement,6
Cutting tool ,chisel,2
Centre ,core,2
'Never ... ... till tomorrow what you can do today' ,put off,5
Motorway access ,slip road,12
Snake ,serpent,1
Red wine ,rioja,9
Fluent and clear in speech ,articulate,1
Admiration or esteem ,respect,1
Try to drive a bargain ,haggle,3
Speak intemperately ,rant,16
Rotate ,spin,1
Bird of prey ,kestrel,6
