CLUE,ANS,POS
Cowboy film ,western,1
Giver ,donor,1
City on the Tigris,mosul,2
Male bird ,cock,2
'Beauty is in the eye of the . . . . . . . .' ,beholder,1
Largest city in Nebraska ,omaha,1
Last or final in a process ,ultimate,2
Fermented honey drink ,mead,1
Direct the eye to ,look,3
The present time ,today,2
It is better than cure,prevention,1
Merchant ,dealer,2
Universal remedy ,panacea,1
Hebridean island ,islay,1
Special right ,privilege,1
A place of safety or sanctuary,oasis,7
Made a gift to ,presented,3
Route ,road,2
One qualified to check accounts,auditor,1
Shape of a spring ,spiral,5
Taken as one's own,adopted,1
Way of thinking ,attitude,5
Miscellaneous ,assorted,3
"Concurred, assented ",agreed,1
Hades ,hell,2
Large boiling pot,cauldron,1
Sale of goods ,retail,9
Ability; adequate income ,competence,7
Margin,edge,1
"Negligent, unconcerned",careless,1
Heraldic beast ,unicorn,4
