CLUE,ANS,POS,FOUND IN
European capital ,prague,11,"Prague, Czech Republic"
German tank ,panzer,1,Panzerkampfwagen
"Irish organisation for women, initially ",ica,1,"Cumann na mBan: Founded in 1914 during the Easter Rising as a paramilitary organization that provided support to the Irish Volunteers and later evolved into an all-women's auxiliary of the Irish Republican Army, before becoming a nonpartisan women's service association post-independence."
Jump on one foot ,hop,5,Hopping on a single leg
Tried to locate ,searched,1,Searched for
A group of six voices ,sextet,9,A cappella sextet
Something abnormally large and powerful ,behemoth,3,Gigantic behemoth
"Of food, bought for eating elsewhere (4-4) ",takeaway,2,Takeaway feast
Hot drink ,cocoa,20,"Sweet, steaming cocoa (for hot beverages like cocoa on cool evenings)."
Of flowers ,floral,3,Floral arrangement
Curved oriental sabre ,scimitar,1,"Scimitar: A type of curved sword originating from the Middle East, often associated with Islamic cultures."
Comedies of extravagant humour ,farces,1,Lively farces
Transporting vehicle ,van,11,Passenger van (if it transports people)
Friendly - type ,kind,1,"Affable: Kind, warm-hearted, easygoing"
Magnitude ,size,11,Great in size or degree
