CLUE,ANS,POS,FOUND IN
Resin,lac,11,"Shellac - A resin secreted by female lac insects, processed into flakes and dissolved in alcohol for use as a protective coating on wood and metal objects."
Driven by liquid under pressure ,hydraulic,1,Hydraulic System
Jutting part of lower jaw,chin,2,"Chin - The protruding part of the human chin, located on the front of the mandible."
Sailor from the Arabian Nights ,sinbad,2,Sinbad - The legendary seafarer known for his incredible adventures across seven mystical islands.
Took a loan of ,borrowed,20,Leverage (in the context of financial strategy using borrowed capital)
Treatment centre ,clinic,4,Substance abuse clinic
Carriage for hire ,hackney,14,Hackney Carriage (UK term for taxi)
Wool from long-haired goats ,angora,2,"Mohair - A silk-like fabric or hair derived from the Angora goat; however, it's not strictly ""wool."" Some sources may consider mohair as a type of wool due to its origin and use in textiles."
"Jeffrey, bowman? ",archer,1,Archer (as in someone skilled like Jeffrey at archery)
Hoodlum ,thug,1,Thug - A violent person who behaves aggressively and unlawfully.
Implicit,tacit,8,Taciturnity
Euphoric moments ,highs,15,Euphoric highs
Haunt -- preoccupy ,obsess,2,Obsessive
Utilises ,uses,17,Utilizes - Uses
Means of detecting and locating distant objects,radar,1,"Radar - A system that uses radio waves to determine the distance, angle, or velocity of objects."
Judging panel ,jury,12,Jury members
