CLUE,ANS,POS,FOUND IN
At high speed ,fast,3,Faster than before
Bursary ,grant,1,Scholarship grant
Exclamation from Archimedes ,eureka,1,Eureka!
Stretch ,extend,1,Extended
Contentious point ,issue,1,Disputed issue
Settle ,solve,11,Resolve conflict
What cows chew ,cud,10,"Mastiches (chew cud, which means they regurgitate and re-chew their food)"
Disband troops ,demob,2,Demobilize forces
Said or did again ,iterated,17,Incessantly iterated
Band crew member ,roadie,9,Roadie (band's equipment handler)
Ability to act ,power,3,Powers
Feedback ,reaction,16,Audience reaction
Sister of Osiris ,isis,1,"Isis (alternate spelling: Isis, not to be confused with the goddess Iseult or the historical queen Isa of Byzantium)"
Ship ,liner,4,Ocean liner
A case or example of something ,instance,20,"Historical instances like the Roman Empire, which faced chronic food shortages due to overexpansion and military overspending"
