CLUE,ANS,POS
Arrogance ,hubris,1
Present in great quantity ,abundant,1
Formerly British Honduras ,belize,1
Sift ,sieve,6
Hatred ,enmity,10
Treeless plain ,steppe,8
A bicycle made for two ,tandem,1
Hide menacingly ,lurk,1
Fill with creative purpose ,inspire,1
Place for public Jewish worship ,synagogue,1
Part of shirt ,collar,1
Entry into foreign country to conquer it ,invasion,1
Character,persona,14
Something that motivates ,incentive,19
Group of small boats ,flotilla,1
Crystalline carbohydrate ,sugar,1
Sikh headgear ,turban,1
Wind down ,relax,1
Gentle ,mild,1
