CLUE,ANS,POS,FOUND IN
Practical joke,prank,2,Prank (short for practical joke)
Footprint ,step,18,Footstep recordings
Large tall chimneys ,stacks,1,Chimney stacks
Ooze slowly out ,seep,2,Seepage
Scolded (archaic); assessed ,rated,5,Berated
Luxury railway carriage ,pullman,1,Pullman car
Greek god of love ,eros,1,"Eros plays a prominent role in various myths and stories where he causes either gods or mortals to fall deeply in love, sometimes against their will."
Lyrical,poetical,14,Food insecurity (the broader context of being left hungry can be addressed poetically through the theme of food security)
Fireplace ,grate,19,Log setter (a tool used to place logs onto a grate within a fireplace)
Wild animals; a soccer team ,wolves,4,Pack (like wolves; soccer teammates may also be referred to this way in some contexts)
