CLUE,ANS,POS
"Succeed, flourish ",prosper,2
Baseball player - bowl,pitcher,1
Warming alcoholic drink with sugar and spices ,mulled wine,1
Ease ,comfort,7
Unclean or indecent ,dirty,8
Traveller not driving ,passenger,1
Soft leather shoes originally worn by Native Americans ,moccasins,1
Edible flatfish ,lemon sole,5
"Animal fat used in candles, soap etc ",tallow,2
Hillock ,knoll,1
Japanese artist ,hokusai,1
Military land force ,army,1
Water jet ,fountain,5
Horse-drawn vehicle ,carriage,1
Barren ,sterile,4
End - period,stop,5
Capable of being heard ,audible,1
Ought to ,should,1
Long narrow range of hills ,ridge,1
Light resilient plastic made of polystyrene ,styrofoam,2
Acid - rancid,sour,1
Forearm bone ,ulna,2
Animal's lair ,den,1
