CLUE,ANS,POS,FOUND IN
Egg-laying apian sort ,queen bee,4,Queen bee residence
Perform ,play,4,Display
Flattish round hat ,beret,17,Legionnaire cap (flat beret with a rounded top that can seem flattish when not on head)
Source of illumination ,light,1,Lightbulb
Paperback ,book,5,Bound booklet
"Glaswegians, Aberdonians etc ",scots,1,Scots (general term for people from Scotland where both Glasgow and Aberdeen are located)
Treated irreverently or sacrilegiously ,violated,18,Violated sanctity
Forward like Christian soldiers ,onward,1,March onward
Mime on tap in children's show ,pantomime,9,Pantomime scene
Chinese dynasty -- Flash Gordon's foe ,ming,1,"Ming - The last imperial dynasty in China, which shares no relation with Flash Gordon but serves as a possible answer if the clue were referencing Chinese historical periods instead of directly mentioning Flash Gordon"
Tension ,stress,1,Stressfulness
Brow,forehead,42,Forehead skin
Corpse ,body,1,Deceased body
Audacious robbery,heist,1,Daring heist
Sideways somersault,cartwheel,13,Horizontal cartwheel
Famous novel by F Scott Fitzgerald 'The Great . . . . . .' ,gatsby,9,"The Great Gatsby (correct answer, based on the known work by F Scott Fitzgerald)"
Express gratitude to ,thank,1,Thank you so much!
Prepare for publication ,edit,1,Editing
Highest point (of orbit) ,apogee,15,"Apogee (technical term, but refers to the highest point in orbit around Earth specifically)"
Amaze ,astound,4,Astounded
