CLUE,ANS,POS
Ravine ,gorge,1
Window slat ,louvre,12
"Apprise, notify ",inform,1
Muggy ,humid,1
Without fixed limits or restrictions,open-ended,6
Pay a casual visit unannounced ,drop in,1
"Drink, maybe philtre ",potion,9
Take a stand against ,oppose,3
Tennis court feature ,net,3
Damage ,harm,1
"Hurry, haste ",rush,1
"The universe, all things ",creation,2
"London area, centre of the UK diamond trade",hatton garden,1
One loads and unloads ships,stevedore,3
Revenge ,reprisal,10
Easy - without suffering ,painless,3
Great disaster ,debacle,8
