CLUE,ANS,POS,FOUND IN
Get off a horse,dismount,2,Dismount riderly beast
Blades of windmill or propellers ,vanes,3,Propeller vanes
Surrounded by ,amid,3,Amidst a crowd
Magical being ,fairy,8,Fae (a type of magical fairy)
Road tax ,toll,9,Toll charges (on specific roads or tollways)
Capital of South Carolina ,columbia,2,Charleston (population > 100K) - approximately 85 miles from Columbia
Consumed ,ate,7,Eaten whole
Vigour ,energy,12,High energy levels
Morally right ,ethical,1,Ethical: adhering to moral principles or values
General pardon - international charity ,amnesty,1,Universal amnesty
Take a chance ,risk,1,Risky opportunity
"A lively sociable person, always up front ",extrovert,1,Extroverted
Coterie ,clique,4,Intimate clique
Famous diarist ,pepys,1,Samuel Pepys - Renowned for his detailed personal accounts during the Restoration period in England.
One of London's airports ,stansted,3,Stansted Airport
Cook slowly ,stew,2,Stewing
Beatrix Potter character ,peter rabbit,1,"Peter Rabbit - A mischievous yet lovable young rabbit, known for his adventures in Mr"
Unruffled ,composed,2,Placid: Not easily excited or upset; composed and untroubled.
Military group ,troop,3,Troops
Jealous emotion - deadly sin,envy,1,"Envy: Often regarded as the quintessential manifestation of jealousy, it involves longing for others' possessions or qualities."
Baked dough ,pastry,4,Pastry delicacy
