CLUE,ANS,POS,FOUND IN
Slayer of the Minotaur ,theseus,5,Daedalus's son-in-law (Theseus)
Temporary residence ,stay,6,Occasional stay
"Harmful, unfavourable ",adverse,2,Adverse consequences
Appealingly fanciful ,whimsical,2,Captivatingly whimsical
Put foot on a pest ,step,2,Step on bug
Mother-of-pearl ,nacre,1,"Nacreous (adj., relating to mother-of-pearl material)"
Very tactful person ,diplomat,1,Diplomatic: Skilled in handling delicate situations with sensitivity.
Off-white ,cream,1,Creamy white
Welcome; cry (Scots) ,greet,1,"Aye, welcome! - Scottish greeting equivalent to ""welcome"" or ""welcome home."""
Pyramids location ,giza,1,"Near Cairo, Egypt - The most iconic pyramid, the Great Pyramid of Giza, is located near Cairo on the outskirts of the city."
Sweet almond biscuit ,macaroon,3,Macaroon (if made from almonds)
Short period of relief ,respite,1,Temporary respite
Causing laughter ,comic,4,Comical
Standards on which to base judgment ,criteria,5,"Transparency: Ensure open communication of decision-making processes, criteria, and rationales to promote trust and understanding among stakeholders."
