CLUE,ANS,POS
Social insect ,ant,1
Farm vehicle ,tractor,1
Palindromic German name ,otto,1
"Courting, romancing ",wooing,20
Male relation ,uncle,3
Not damaged in any way,intact,1
Boast ,brag,1
Wartime safety device ,gas mask,1
Giving way ,yielding,1
Come to a definite conclusion,resolve,2
Forgive ,excuse,3
Church residence ,parsonage,1
Gift; here ,present,1
Large African mammal,hippopotamus,4
Become more rigid,stiffen,1
Chic ,elegant,1
Ball game ,tennis,11
Concave - sunken ,hollow,5
Gourd fruit ,melon,4
Small rocket engine for spacecraft control ,thruster,1
Animal collection ,zoo,1
Band of colours in a rainbow ,spectrum,1
Set of steps ,ladder,3
Gambling game ,roulette,4
Deep rift,chasm,1
Capable of lasting ,durable,6
Flower arrangement ,bouquet,1
Side of London associated with Cockneys ,east end,1
"Musical performance, under a lady's window? ",serenade,1
A soft white cheese ,brie,4
Main part of concert hall ,auditorium,1
The concluding part of a performance ,finale,1
Responder to question ,answerer,1
Climb ,ascend,1
Charlotte Bronte novel ,jane eyre,1
Consume too much ,overeat,17
Adhesive,glue,1
Rabbit burrow ,warren,2
