CLUE,ANS,POS,FOUND IN
Prosecute ,sue,5,Pursue legally
Acid purple plum ,damson,6,"Damson plum, known for its sharp flavor profile that may include a sour or 'acid' taste."
"Aida, e.g. ",opera,13,"Opera (referring to Giuseppe Verdi’s ""Aida"")"
Man or beast ,animal,2,Animal Kingdom (referring broadly to all animals)
Shield from danger ,protect,1,Protection
Item inserted in a written record ,entry,17,Record-breaking (implies a new entry in records)
Unrest - upheaval ,turmoil,6,Turmoil (state of great disturbance; upheaval)
Familiarity ,intimacy,14,Intimacy (not only physical)
Advise strongly or prod ,urge,2,Urge decisively
Lloyd Webber musical ,evita,4,"Evita (about Eva Perón, First Lady of Argentina)"
What makes us different,gene,8,Specific physical traits (genetics)
Every year ,annually,4,Biannually
Great American inventor ,edison,1,Thomas Edison
