CLUE,ANS,POS,FOUND IN
Pilfered,stolen,4,Stolen (slightly more serious than pilfer)
Way in ,entrance,20,Entrance method
It carries genetic information ,dna,1,DNA (Deoxyribonucleic acid)
Ronnie Scott's music?,jazz,1,Live Jazz
Hard kick ,boot,10,Pertinent boot
Old Crusader Knight ,templar,10,Templar (if part of the Knights Templar)
Duelling weapon ,epee,6,"Dueling Piste - A strip where foils, epees, and sabres are used for practice or competition"
Repair ,mend,5,Mending
Unwrinkled ,smooth,2,Smooth silk blouse
Opened ,begun,9,Begun operation of
Egyptian port and canal ,suez,2,Suez Canal
Impenetrable mist ,fog,1,Thick fog
Filaments of a spider's web ,gossamer,3,Gossamer fibers
Fleshy part of the ear ,lobe,2,Ear lobe
Drag along behind ,tow,1,Towed
"Laurel and Hardy, . . . . and Ollie ",stan,2,"Ollie is not a part of this duo; instead, they consisted solenly of Stan Laurel and Oliver ""Ollie"" Hardy (his stage name)"
Imaginary place of maximum badness,dystopia,12,Dystopia City
Involving two things ,binary,13,"Binary system (computing, based on two states: 0 and 1)"
Governing body of the Roman Catholic church ,curia,8,Curia Romana (Roman Curia)
