CLUE,ANS,POS,FOUND IN
Storyline or piece of land ,plot,8,Flourishing garden plot
Sift ,sieve,1,Gradually separate finer particles from coarser ones using a sieve or strainer
The Planets composer ,holst,1,Gustav Holst
The Three Wise Men ,magi,1,"Magi - plural for magus, referring to the Biblical wise men who visited Jesus Christ after his birth."
A bicycle made for two ,tandem,1,Tandem bike
Hide menacingly ,lurk,16,"Beneath the surface, lurking"
Place for public Jewish worship ,synagogue,1,"Synagogue: The primary place where Jews come together for communal prayer, study, and religious observance."
Part of shirt ,collar,5,Collar area
Crystalline carbohydrate ,sugar,9,Invert sugar (a mixture of glucose and fructose used in the food industry)
Sphere ,orbit,17,Orbital satellites: Communication and scientific equipment placed into orbit around Earth with a roughly spherical design for stability in space.
Sikh headgear ,turban,1,"Turban: A traditional, iconic piece of clothing worn by male Sikhs as a symbol of their faith."
Wind down ,relax,1,Relaxation
Gentle ,mild,3,Mild-mannered
