CLUE,ANS,POS
"""Dutch"" tree",elm,7
Surpass - overshadow - excel,outdo,2
Lock openers ,keys,1
One serves at table ,waiter,1
Long-winded ,prolix,7
Baby frogs ,tadpoles,1
Level a charge against ,accuse,1
Tiredly ,wearily,1
Shouting ,yelling,1
Installer of mains-powered equipment ,electrician,1
"Concepts, notions ",ideas,1
Chair of the monarch ,throne,1
Admission ,entry,2
MC in full ,master of ceremonies,1
Joint of the body ,shoulder,6
100 years ,century,1
Acclaim ,praise,1
Of little importance ,trivial,1
Diplomatic messenger ,envoy,2
Interval of quiet,lull,1
Fossilised resin ,amber,1
Graduates of a college ,alumni,1
Guided anti-ship missile ,exocet,3
