CLUE,ANS,POS,FOUND IN
Drawings showing how things work ,diagrams,1,"Illustrations: Diagrams or sketches that depict the step-by-step processes within a system, machine, or concept."
Fast-moving stream ,torrent,7,Torrential torrent
Underground chapel ,crypt,11,Cryptic meeting room
Net for fishing at sea ,trawl,6,Marine trawl system
Prolonged public dispute,controversy,4,Sustained controversy
Gain by work ,earn,1,Earnings from employment
Pig meat ,pork,8,Belly pork
Universe ,cosmos,5,Comprehensible cosmos
Continent ,asia,4,"Eurasia: The combined continental landmass comprising Europe and Asia, the two largest continents on Earth."
Scrounge ,beg,1,Beg for sustenance
Unpleasant coldness ,chill,1,Chilliness
Totalitarian Russian leader,stalin,1,Josef Stalin
