CLUE,ANS,POS
Insinuate ,imply,2
"Exposed, revealed ",uncovered,1
Unit of power ,watt,1
Add by conquest or occupation,annex,3
Record of events year by year,annals,3
Curiously ,oddly,3
Large ox ,yak,8
Flying horse of myth ,pegasus,1
Sword ,sabre,16
State in eastern Germany ,saxony,2
"Tiny organisms, can be good or bad ",bacteria,1
Effervescence,fizz,2
Usher in ,introduce,1
Deep regret ,remorse,1
Hindu sage or saint ,rishi,1
Not fully developed ,immature,2
Seaside resort in Denbighshire ,rhyl,2
Immoderate eater ,glutton,1
Incompetent or awkward ,inept,2
Personal teacher ,tutor,1
French port ,le havre,10
Frightened ,scared,5
White coloured,chalky,2
