CLUE,ANS,POS
Temporary discharges of workers ,layoffs,1
Artist's black material ,charcoal,2
Undoes a knot ,unties,1
Great sea ,ocean,1
Main constituent of the air ,nitrogen,1
Greek aubergine-based dish,moussaka,1
It's now Sri Lanka ,ceylon,2
Pirouette ,revolve,4
Metallic element ,tin,2
Unparalleled ,unique,1
Actor ,thespian,3
Scandinavian country ,norway,1
Fermented feeding stuff for cattle ,silage,1
Part of the foot ,instep,5
Absolutely horizontal ,level,1
Blyton creation ,noddy,1
Allotted portion ,share,4
Food intake regime ,diet,1
Lack of rainfall,drought,1
Soonest ,earliest,3
Glancing rebound ,ricochet,4
Rope-shortening knot,sheepshank,8
Middle Eastern market ,bazaar,2
Martial art ,karate,1
Word book ,thesaurus,5
