CLUE,ANS,POS
Party - hit,bash,1
"Clothing, apparel",attire,2
Agra tourist attraction ,taj mahal,1
Long-haired rabbit ,angora,1
Self-satisfied ,smug,2
Widespread killing ,massacre,2
"Make out, distinguish by eye ",discern,2
Arrow maker ,fletcher,2
They're smaller than towns ,villages,1
Strong drink ,vodka,15
Brigham Young state ,utah,1
Home loan ,mortgage,1
Bright and warm ,sunny,2
Patois ,dialect,2
Aviators ,pilots,1
Warning of danger ,alert,1
River flowing through Russia and Kazakhstan to the Caspian,ural,2
Hazel nut ,filbert,1
Pleasure seeker ,hedonist,1
Take small bites from ,nibble,1
Parliament's bell ,big ben,1
(Fiery) Hell,inferno,1
Branch of mathematics ,trigonometry,6
German airship,zeppelin,1
Not amusing ,unfunny,3
Heavy downpour ,rainstorm,9
No longer alive ,dead,6
Geometrical solid,cube,2
Sweet blackcurrant liqueur ,cassis,1
Huge,massive,4
Sermon ,homily,2
Carry on where one left off,resume,3
Sincere; eager ,earnest,10
Inferred,deduced,2
List of property ,inventory,7
Crack ,split,2
Watch without getting involved ,look on,6
A scrape or mark of rubbing ,abrasion,1
Respite ,time-out,6
Explode ,blow up,7
