CLUE,ANS,POS,FOUND IN
Times of darkness ,nights,8,Sleepless nights (if related to sleep deprivation)
Move; dress ,shift,2,Attire shifting
Thin porridge ,gruel,1,Skimpy gruel
Farthest - to the highest degree,extreme,20,Most extreme distance
Arab leader,sheikh,2,"Sheikh Mohammed bin Rashid Al Maktoum (Prince of Dubai and President of the United Arab Emirates, known for overseeing various initiatives that benefit citizens' well-beranking)"
Ceremonial dinners ,banquets,1,Formal banquets
Medical treatment ,therapy,10,Rehabilitation therapy: Treatment programs designed to restore function or alleviate disability in affected individuals.
Rage ,fury,9,Erupting in fury
Supposed loch monster ,nessie,1,Nessie's home - Loch Ness
Family member by marriage ,brother-in-law,2,Brother-in-law or Sister-in-law
Walk laboriously ,trudge,7,Rigorous trudge
Group of items of the same kind ,set,16,Set (denoting an ordered collection)
Andalusian gypsy music ,flamenco,1,"Flamenco: A vibrant, passionate musical genre rooted in the folk traditions of southern Spain, often associated with Romani culture."
Lymphatic tissue at the back of the mouth ,tonsil,1,Palatine tonsils
"Break free, get away ",escape,2,Escaped
Printed characters ,type,2,Arial typeface
