CLUE,ANS,POS,FOUND IN
Very light gas ,helium,2,Helium (lightest noble gas)
Dot-dash signalling ,morse code,4,"Radiotelephony (using radio waves to transmit voice signals, not directly related but involves similar concepts of distance communication as Morse code)"
Movement in slow time ,adagio,2,Adagio (a musical term for slow tempo)
Boxer who leads with the right hand ,southpaw,3,Southpaw's adversary
Country and porcelain ,china,2,China - Known historically as the birthplace of porcelain and still a leading producer today
Don't take the rubbish ,refuse,11,Refuse to be careless with rubbish
Science of soil and crops ,agronomy,1,Agronomy: The science that deals with soil management and crop production.
Cricket fielding position,mid-off,3,Silly Mid-Off
Kingdom,monarchy,4,Territory – represents any defined area subjected to the rule and authority of a monarchy.
"Roman Emperor, d. 117",trajan,2,Trajan (Reigned before Hadrian; initiated major expansion projects)
