CLUE,ANS,POS,FOUND IN
"Sphere, globe ",orb,10,Planetary orb
Branch of technology including aviation ,aerospace,2,Aerospace engineering
Church robe ,vestment,1,Clerical vestment
Skin complaint ,eczema,1,"Eczema: A chronic skin condition characterized by itchy, inflamed patches of skin."
Eats at drinks party,nibbles,17,Wine and nibbles affair
Long-necked bird ,emu,20,"Emu (an Australian native that's not technically a ""bird"" in the typical sense but is often mentioned due to its unusually long neck)"
"Of a period of government, such as in Britain 1811-1820",regency,1,"Regency era: In British history, the Regency era spans from 1811 to 1820 when King George III was deemed unfit to rule due to his illnesses, and his son, the Prince of Wales (later King George IV), acted as regent."
Break into parts ,split,3,Splitting complex crosswords into smaller sections based on intersecting letters.
Metallic sound ,clang,17,Clangor
Line of rotation ,axis,1,Angular movement around a fixed point or axis
Perpendicular ,vertical,11,Vertical or horizontal axis
"Kind of nut, makes nice icing on cake ",almond,1,Almonds
Container for beer etc ,barrel,7,Brewmaster's barrel
Chemical indicator ,litmus,3,Litmus-like compound
