CLUE,ANS,POS
Confess and permit entrance ,admit,1
Give way or cave in ,collapse,10
Seaweed ,kelp,2
Annoy - syringe ,needle,1
Immature state ,childhood,3
Order to be off the streets by a certain hour ,curfew,8
From one side to another,across,1
Compartment for baking ,oven,1
Main tower of a castle ,keep,2
Paradise ,eden,2
Self-evident truth ,axiom,1
Fin on the back of a fish ,dorsal,1
Unwillingness to respect the views of others ,intolerance,10
Military dining rooms ,messes,4
"Fatuous, vacuous ",inane,14
Suntanning ,bronzing,3
Universe ,cosmos,1
Supply water to fields etc ,irrigate,1
