CLUE,ANS,POS
Pigment from the cuttlefish,sepia,1
Move; garment ,shift,1
'West Side Story' heroine ,maria,1
Female red deer,hind,1
A small quarrel ,spat,2
"Is, lives ",exists,1
Allow fresh air to circulate ,ventilate,1
Red gemstone,garnet,2
Improper application ,misuse,2
Collision ,impact,1
"Connecting, putting together ",linking,2
Scandinavian country ,sweden,2
Hazard ,peril,3
Place of execution ,gallows,1
Flightless bird,emu,2
Hollywood award ,oscar,2
Buyer of goods,consumer,5
Festivity ,gala,6
