CLUE,ANS,POS
Blemish ,scar,1
"Memento, keepsake ",souvenir,1
'The knee of an horse' (Johnson) ,pastern,5
Celtic language,irish,2
Not awake ,asleep,1
Butterfly/moth larva ,caterpillar,1
Christopher Robin's bear ,pooh,1
Head of corn ,ear,1
Of system of land-holding in Middle Ages ,feudal,1
"Warranty, pledge ",guarantee,1
Line joining equally hot spots ,isotherm,13
Latin American ballroom dance ,paso doble,9
Reptile with shell,tortoise,2
Burial ground ,cemetery,1
Spud ,potato,3
Medieval steward ,seneschal,4
Made better in quality ,improved,1
Forced out of office ,ousted,3
Gave account of ,reported,8
A change of explanation ,reinterpretation,7
Nevertheless ,after all,14
Fur trimming on royal robes ,ermine,1
Robin Hood's forest ,sherwood,1
