CLUE,ANS,POS,FOUND IN
Insinuate ,imply,2,Imply indirectly
Series of steps with four couples ,square,3,Square Formation in Drum and Bugle Corps
Add by conquest or occupation,annex,1,"Annexation - The action of incorporating territory into another geopolitical entity, typically through conquest or political agreement."
Rubber covering on a wheel ,tyre,5,Tyre (British English)
Shack ,hovel,6,"Hovel - A small, crude dwelling that may be dirty or in disrepair."
State in eastern Germany ,saxony,3,"Saxony-Anhalt - Formed in 1945 from former Prussian territories, it is located in central eastern Germany with important cultural sites like the UNESCO-listed Lutherstadt Wittenberg."
"___ Jones, Harrison Ford hero - US state",indiana,1,Indiana Jones
Small square tile used in mosaics ,tessera,1,Tesserae
Effervescence,fizz,2,"Fizziness - The state of having bubbles or fizzy properties due to the presence of gas, like in soda and sparkling water."
Usher in ,introduce,16,Welcome speech - A greeting given by someone in charge at an event or gathering to introduce guests and provide important information about the occasion.
Not fully developed ,immature,4,Immature - not fully developed; lacking experience and skill
Lime tree ,linden,9,"Tilia americana (American basswood, also known as lime tree or linden tree)"
Immoderate eater ,glutton,1,Glutton - someone who habitually overeats and indulges in excessive food consumption.
French port ,le havre,2,"Le Havre - A major seaport in Normandy, France, with a rich history as an important trading center."
Gain knowledge ,learn,2,Learning
