CLUE,ANS,POS,FOUND IN
Social insect ,ant,1,Ant colony
"Levy, inflict ",impose,1,Imposed tax
Boast ,brag,2,Bragging about one's achievements or possessions
Of scientists involved in legal investigations,forensic,1,Forensic Scientist
On fire - get off! ,alight,8,Alight with danger
Scope for freedom of action ,latitude,8,Choice latitude
One consuming ,eater,1,Voracious eater
Spring back ,bounce,12,Bounce back after adversity
Large deer ,caribou,6,"Reindeer (also known as Caribou in North America, though not typically considered 'large')"
Concave - sunken ,hollow,3,Hollow indentation
Small rocket engine for spacecraft control ,thruster,1,Thrusters
Animal collection ,zoo,1,Zoological
"Barricade, railing ",barrier,3,Gate barrier
Heap of combustible material for burning a body ,pyre,1,Accidental Pyre
Deep rift,chasm,6,Wide chasm
Capable of lasting ,durable,7,"Durable material (e.g., stone, metal)"
"Dalai . . . ., chief priest and once ruler of Tibet ",lama,7,Gedun Drub (the 1st Dalai Lama)
One or the other,either,1,Either/or situation
Circular frame with spokes,wheel,1,Bicycle wheel
Based on logic ,rational,13,Rational conclusion
"By this means, as result of this ",hereby,8,Thereby
Plundered ,looted,10,Looted goods
-- Welles ,orson,7,Admirer of Orson Welles' range
Rabbit burrow ,warren,7,Warren (group of rabbit burrows)
