CLUE,ANS,POS
The thigh bone ,femur,1
"However, but ",although,14
Descent from an ancestor ,lineage,1
Small insects like greenfly feeding on plants ,aphids,1
Dresden/Hamburg river ,elbe,1
Portland's state ,oregon,1
"Choke, strangle ",throttle,3
Hand-held firearm ,pistol,1
Fundamentals ,basics,1
"Polynesian island, capital Papeete ",tahiti,1
Letters sent or received ,correspondence,2
Graceful ,elegant,2
Appropriate kind of convulsion ,fit,2
(Wheel) spindle ,axle,1
Like seawater ,saline,2
Plagued,harassed,7
Where a river runs very fast ,rapids,8
Betrothal token ,engagement ring,1
Claw ,talon,1
Forthright ,blunt,3
Plain cake (for Scottish kings?),scone,3
Head of monks ,abbot,1
Very small child ,infant,1
US legislative assembly ,congress,1
Jewish candelabrum ,menorah,2
"Affix, fasten ",attach,1
Capital of Portugal,lisbon,1
Disappeared without trace ,vanished,1
Lit up ,illuminated,1
First appearance ,debut,1
Characteristic ,typical,7
Form of glucose ,dextrose,2
Tusk material ,ivory,1
Tell ,narrate,2
