CLUE,ANS,POS,FOUND IN
Remains of tree - puzzle ,stump,8,Dying stump
Monarch ,queen,1,King or queen
Religious official ,cleric,14,"Ayatollah (Shia Islam, a high ranking title for clerics)"
Rubbish dropped ,litter,1,Littered area
Give satisfaction ,please,1,Pleased customer
Person unknown ,stranger,1,Mysterious stranger
Grinding tooth ,molar,5,Broken molar
Part of finger ,nail,1,Nail tip
Oration,speech,1,Persuasive speech
"Juicy stone-fruit, orange-pink when ripe ",apricot,2,Apricot (Prunus armeniaca)
