CLUE,ANS,POS
Tight group of like things,cluster,1
Likeness; statue ,image,1
Entire and complete ,intact,3
Persistently avoid ,shun,5
Still ,unmoving,7
"Choke, strangle",throttle,6
Rich soil ,loam,1
Deadly ,lethal,3
Measuring sticks ,rulers,1
Close acquaintance ,friend,1
"Devilment, impishness ",mischief,1
Part of country surrounded by foreign territory,enclave,1
Leave out ,omit,2
"Enormous, gigantic ",colossal,1
Imprison ,incarcerate,8
Fully developed ,mature,1
Doubts; reconsideration ,second thoughts,9
Armed soldier (hist.) ,musketeer,4
Stop,cease,2
Distraught ,grief-stricken,13
Astern ,aft,20
Pull out - quotation ,extract,1
