CLUE,ANS,POS,FOUND IN
Farm implement ,plough,1,Ploughshare
Provide goods or services for ,cater,12,Catering to needs
Regions at the top and bottom of the world ,polar,1,Polar regions: Arctic and Antarctica
Privilege ,right,2,Special right
Access ,entry,1,Gain entry
Definite,certain,1,Certainly
Decayed areas in teeth ,caries,2,Dental caries
Set up for use ,instal,12,Installation finished
"Concept, belief ",notion,1,Idea: A notion or opinion formed after careful thought
Largest Roman hippodrome ,circus maximus,1,"Circus Maximus: The largest and most famous Roman hippodrome, used primarily for chariot racing events during ancient times"
"Circular band of flowers and leaves, often seen on graves ",wreath,1,Floral wreath
Cards taken in excess of the contract in Bridge ,overtrick,1,Overtricks
Scottish family grouping ,clan,1,"Clan: A large group of people with a common ancestor, often associated with the Scottish Highlands."
Common fund; game ,pool,1,Shared pool
