CLUE,ANS,POS
Fewer ,less,1
Forgive sins,absolve,2
Wryly satirical ,ironic,2
Formerly Nyasaland ,malawi,1
Renounce (a belief) ,recant,2
"Eg, eagle, hawk, owl ",bird of prey,9
Golf ball support ,tee,1
Book of maps ,atlas,1
Flinch ,wince,7
Exalted; awesome ,sublime,1
Pointed weapons ,spears,3
Loop of rope with a slip knot,noose,2
Amiss ,awry,1
Artillerymen,gunners,2
Arab sailing ship ,dhow,1
"Crazy, insane ",demented,5
Bequest ,legacy,1
Low spirits,melancholy,2
The easing of tensions between nations ,detente,1
Large military force,army,1
Born of closely related people ,inbred,2
