CLUE,ANS,POS,FOUND IN
Agra tourist attraction ,taj mahal,1,Taj Mahal: An iconic mausoleum known for its stunning white marble architecture and historical significance in India's Mughal history.
Two times ,twice,3,Twice as much
Pay a quick informal visit,pop in,2,Pop in for a moment
Self-satisfied ,smug,10,Smugly content
Widespread killing ,massacre,16,Encompassing massacre
"Make out, distinguish by eye ",discern,9,Discern differences in cheekbones
Decisions of courts on issues of fact or law ,findings,17,"Forensic findings (more commonly used in forensic context, but applicable when courts make determinations based on evidence presented)"
Qualified - expert ,able,6,Possesses a strong network of connections with peers and industry leaders that provides valuable insights and support.
Automatic machine ,robot,3,Robotically controlled
Desiccating ,drying,1,Drying out
Pre-Aztec Mexicans ,toltecs,3,"Toltecs: A Mesoamerican culture that flourished between 900-1150 AD, often considered a precursor to later civilizations like the Aztecs."
Lively Parisian dance ,cancan,6,Cancan Parisien (Parisian variation of the cancan)
Elevate ,raise,2,Raised
Shoves ,pushes,1,Pushes firmly or aggressively with a shovel
"Of one from Warsaw, say ",polish,1,"Polish phrase: ""Za jedną z Warszawy"" (literally translates to ""For one from Warsaw"")"
Brigham Young state ,utah,1,Utah (as the capital city)
Patois ,dialect,2,"Dialect: A regional variety of a language, distinguished by pronunciation, grammar, and vocabulary."
Aviators ,pilots,1,"Pilots: Both aviators and pilots are professionals who operate aircraft, so this term is closely related to aviation."
River flowing through Russia and Kazakhstan to the Caspian,ural,2,Ural River
Take small bites from ,nibble,7,Nibbles
Dark-red fruit ,plum,8,Red plum
