CLUE,ANS,POS
Appear amused ,smile,1
Pig ,hog,2
"Whisk, blend ",stir,3
Cask ,tun,3
"Italian painter known for his scenes of Venice, d. 1768",canaletto,2
Transparent ,clear,3
Utter a piercing cry,scream,1
Japanese dish ,sushi,1
"Notions, thoughts ",ideas,1
Food fish ,plaice,9
James Bond likes his martini this way ,shaken,1
Turn on the spot ,swivel,5
Refined and graceful ,elegant,1
Operated a vehicle ,drove,1
Ancient Greek author of moral tales ,aesop,1
Rim ,edge,2
Insurance payment,premium,1
"Mist, light fog ",haze,4
Supply base ,depot,6
Wager ,bet,1
Voice box ,larynx,1
Reddish purple,magenta,12
Most senior member of a group ,doyen,11
Intended ,meant,3
Goodbye ,sayonara,10
Rower ,oarsman,1
