CLUE,ANS,POS,FOUND IN
Showed amusement ,laughed,4,Laughed heartily
Plan of campaign ,strategy,12,Fundraising Strategy: Develop approaches to generate necessary funds.
Monumental (task) ,herculean,7,Herculean effort
Rarely,seldom,3,Seldom seen
A therapeutic hot spring ,spa,9,Spa with thermal waters
(Child's) rabbit ,bunny,1,Baby bunny
US state capital of 'musical' state ,oklahoma city,3,"Oklahoma City - Oklahoma (Oklahoma Land Run, known as ""The Run for the Musical Stampede"")"
The entomologist studies this ,insect,1,Insects
Welsh dog ,corgi,1,Pembroke Welsh Corgi
Printer's medium ,ink,2,Ink cartridge
Row with two oars,scull,5,Sculling team
Secretly follow ,tail,1,Tailing discreetly
Tennis bat ,racquet,17,Player's racquet brand
Handcart that holds groceries etc while shopping,trolley,2,Grocery trolley
Hold forth,orate,3,Elaborate on a topic
Female relative ,aunt,1,Aunty
Reflecting glass ,mirror,1,Mirror-like
Financial gain ,income,15,Income boost
Honey producer ,bee,2,Beekeeper
Brief decline from high standards ,lapse,7,Brief lapse
Legal order ,writ,7,Writ of execution
His wings melted when he flew too near the sun ,icarus,3,Icarus-like creature
SOS! ,help,3,Cry for help
