CLUE,ANS,POS
Stipulation,proviso,2
Burrowing marsupial ,wombat,1
Cycling arena,velodrome,2
One has great sensitivity to beauty,aesthete,1
Nocturnal bird ,owl,1
Braids ,plaits,1
Edible crustacean ,shrimp,1
Madagascan primate ,lemur,1
"Pest, pain in the neck ",nuisance,1
Justice should hold these evenly ,scales,1
Conceivable,possible,2
Straight ,direct,1
The Dog-star ,sirius,1
Company emblem ,logo,1
Contagious skin infection,scabies,10
Bank guarantee of payment ,letter of credit,3
"Benign, innocuous ",harmless,2
"Different, diverse ",varied,1
College administrator ,dean,1
Unsightly ,ugly,1
Hand tool,spanner,7
New town in County Durham ,peterlee,6
Young sheep ,lamb,1
Overturn or unsettle ,upset,1
Covering of tree trunk,bark,1
Nerve cell ,neuron,1
First name of Disney's Duck ,donald,2
