CLUE,ANS,POS,FOUND IN
Of regions around the North Pole ,arctic,1,Arctic Circle
Spread; improvise (jazz) ,jam,6,Jamming (in a jazz sense)
Chair of the monarch ,throne,10,"Prince/Princess of Wales (title held by an heir to the English throne, could be a clue if contextually relevant)"
Admission ,entry,2,Entryway
Sea between Italy and former Yugoslavia ,adriatic,1,Adriatic Sea
100 years ,century,1,Century-old
Hitch ,snag,5,Snag (a minor problem)
Interval of quiet,lull,1,Lullaby
'More . . . . . less speed' ,haste,17,Hastening..
Fossilised resin ,amber,1,"Copal: Less ancient than amber and not always fully hardened; sometimes traded in markets under the name ""young amber""."
Ornament with slightly raised pattern,emboss,3,Embossed
Immediate ,instant,1,Instantaneous
