CLUE,ANS,POS,FOUND IN
Unlawful killing ,murder,3,Murder (illegal)
Mollycoddle ,pamper,3,Pampered
Sound of pain or despair ,groan,1,Groaning
Mass of cells formed by bees ,honeycomb,15,Honeycomb structure
Greek goddess of peace ,irene,1,Eirene
For nothing ,free,2,Free of charge
Funeral lament ,dirge,5,Mournful song (dirge)
Italian resort ,rimini,8,Rimini Riviera
Musical speed ,tempo,8,Rubato (flexible tempo)
Aristocratic ,noble,12,Noble lineage
Slow tempo ,adagio,2,Adagio (Italian term meaning 'at ease')
Spoken test,oral,1,Oral examination
Near the ground ,low,1,Low-lying
"Nurse, nun or relation ",sister,2,Sisterhood
Shape produced by curve that crosses itself ,loop,2,Figure-eight loop
Over and above ,extra,4,Extraordinary
(Of days) in the long distant past! ,olden,11,Olden times
Consume ,eat,2,Eating
Fix - grate,scrape,10,Coconut scraper
Proto (anag.) ,troop,3,Troop (not an anagram but another English word sharing two common letters: 't' and 'p')
"Piece of crockery, maybe flying ",saucer,2,Flying saucer plate
Reek ,stink,3,Stinky
