CLUE,ANS,POS
Slayer of the Minotaur ,theseus,1
Something left out ,omission,3
Fragile ,delicate,1
"Dependant, underling",minion,2
"Handle, oversee ",manage,4
Stylish ,chic,1
Appealingly fanciful ,whimsical,1
Put foot on a pest ,step,2
Branch of mathematics ,geometry,3
Passage between seats ,aisle,1
Sound of a plane flying faster than the speed of sound ,sonic boom,1
Bring in from abroad ,import,1
Pyramids location ,giza,2
Sweet almond biscuit ,macaroon,1
Short period of relief ,respite,1
Fish eggs ,roe,1
Self-assured and positive ,assertive,2
