CLUE,ANS,POS
Promissory note ,iou,1
Accomplished ,achieved,1
Canine guard ,watchdog,1
Counterpart of yang ,yin,1
"Concluding, final ",terminal,5
Compact firearm,handgun,1
Suppose ,assume,8
Theft crime ,robbery,3
"Valiant, courageous ",heroic,12
Talk incessantly ,chatter,4
Imperial land measurement ,acre,1
Small sheltered bay ,cove,1
In short supply ,scarce,1
Dreamlike ,surreal,2
Planet ,venus,7
Acquiesces ,accedes,8
Not closed or secret ,open,1
Many-headed foe of Hercules ,hydra,1
Mishap ,accident,1
Man or beast ,animal,2
Sauce,relish,15
Porous substance to soak up ,sponge,1
Of spring ,vernal,2
