CLUE,ANS,POS
Former West German capital ,bonn,1
South Pacific member of the Commonwealth ,fiji,1
Subcontinent ,india,6
Small in length ,short,4
Impractically idealistic,quixotic,14
Supplicated,prayed,6
Moved smoothly ,slid,4
Instinctive ,intuitive,2
That which is aimed at ,target,1
Mediocre ,average,1
Peculiar in behaviour ,quirky,1
Expression of disapproval ,reproach,9
Sweet cake ,torte,19
Conflict ,strife,14
Flax fabric ,linen,1
University teacher ,lecturer,2
Sudden thrust in fencing ,lunge,1
Organic matter in topsoil ,humus,1
Guffaw ,laugh,3
Husks of cereal grain,bran,1
Time for relaxing ,leisure,1
Pull a face ,grimace,1
Dying coals in fire ,embers,2
Parisian tower designer ,eiffel,1
"Career, calling ",vocation,2
Unit of energy ,erg,4
Pieces of broken glass ,shards,1
South African currency,rand,1
Young cow ,calf,1
Building for travellers ,hotel,18
Impale ,transfix,3
"Differ, dissent",disagree,1
Treat with disrespect ,insult,7
Person who jeers speaker from the crowd ,heckler,1
"Uninvolved, distant ",aloof,1
Way of bearing one's body ,posture,1
Spud ,potato,1
Take too much food ,overeat,7
Ground - rare tin (anag) ,terrain,1
Pennine town in Greater Manchester ,rochdale,1
Legal enactment ,statute,1
Chrysler Building city,new york,2
Woman's garment,blouse,3
Gift (to charity) ,donation,1
"Examined, tried ",tested,10
Having the right ,entitled,2
