CLUE,ANS,POS
Raise ,elevate,2
Actual; coin ,real,1
Describes poorly groomed hair ,shaggy,2
Firm ,stable,7
"Beginning, start ",outset,4
Discolorations or dirt marks ,stains,1
A cloche (anag) - spiral cavity of the inner ear,cochlea,2
Circular ,round,1
Concerning home affairs ,domestic,1
"Requires, is in want of ",needs,1
Aperture ,window,9
Snatch,grab,1
Surpass ,excel,3
Fermented grape juice ,wine,1
Spring back ,bounce,2
Birds of prey ,eagles,2
Raised crease ,ridge,2
Lends a hand ,assists,3
Foe,enemy,1
