CLUE,ANS,POS
Powerful pre-1871 state of central Europe ,prussia,2
Unmarried state entered in to by some clergy ,celibacy,1
The United States ,america,1
Boulevard,avenue,1
Scand. cured salmon ,gravlax,1
Terribly sad and distressing ,tragic,14
On the quiet,secretly,5
Very striking ,spectacular,3
Part of the New Testament ,gospels,1
"Objectives, aims ",purposes,8
Mary Shelley's monster ,frankenstein,1
Minor argument,spat,5
Combination ,union,6
Talon ,claw,1
Incapable of motion ,immobile,1
Degree document ,diploma,1
A thieving bird ,magpie,2
Young horse ,colt,1
Showy flower ,orchid,5
"Deadlock, stalemate",impasse,1
Large soft bread roll ,bap,8
Genuflect,kneel,1
Teesside town ,middlesbrough,1
Colour for aristocracy or emperors ,purple,1
Group of states ruled by one ,empire,2
Night-flying insect ,moth,1
Spiny succulent ,cactus,1
Fine earthenware ,porcelain,5
Imaginary place of great wealth and opportunity ,el dorado,1
Cosmos ,universe,4
"Detached, kept apart ",isolated,3
Claw ,talon,3
"Tall building of offices, flats ",tower block,2
Carnivorous large cat,tiger,5
