CLUE,ANS,POS,FOUND IN
One eighth of a mile,furlong,8,Sixteen furlongs (one furlong equals eighth of a mile)
Boggy land ,swamp,1,Swampy
Attractively old-fashioned ,quaint,9,Quaint aesthetic
Over the .... - past life's prime ,hill,11,Over-the-hill
Jester ,joker,8,Court joker
Aubergine ,eggplant,1,"As a noun, it refers to an edible plant with glossy and purple skin, known as eggplant in North America."
Spoke violently ,spat,7,Spat out words
Recede ,ebb,4,Ebbing
Nationality of citizens of Helsinki ,finnish,2,Finnish (predominant)
Waiting and ready ,all set,10,All set up
Hurry ,haste,3,Hasten
Large livestock farm ,ranch,1,Cattle ranch
It's used to treat disorders and diseases ,medicine,16,Homeopathy (alternative medicine approach)
Wild drinking bout ,bender,5,Alcoholic bender
Tongue ,language,1,Linguini (a play on words with 'lingo' related to tongue as a language tool)
Farm store ,barn,4,Barn market
Grown-up tadpole ,frog,1,Froglet
Assumed name ,nom de guerre,11,"Nom de guerre (more commonly associated with a warrior's nickname, but can be seen as an ""assumed name"" in that context)"
Leading performer,star,4,Star performer
Cut (meat) ,carve,6,Carved
"A powerful explosive, initially ",tnt,2,TNT (Trinitrotoluene)
Flock,herd,3,Herding
Place for steam treatment ,turkish bath,5,Turkish bathhouse
Put into hock ,pawn,5,Pawned
British naval commander at Trafalgar ,horatio nelson,2,"Admiral Horatio (full name: Horatio Nelson, 1st Viscount Nelson)"
Cordial,warm,1,Warm-hearted
Figure of a person made of ice crystals ,snowman,3,"Snowman (when partially frozen, can resemble a figure made of ice crystals)"
