CLUE,ANS,POS
South Pacific member of the Commonwealth ,fiji,1
Small in length ,short,9
Impractically idealistic,quixotic,3
Instinctive ,intuitive,4
That which is aimed at ,target,1
Peculiar in behaviour ,quirky,3
Expression of disapproval ,reproach,2
Sweet cake ,torte,16
Conflict ,strife,18
Flax fabric ,linen,1
University teacher ,lecturer,2
Sudden thrust in fencing ,lunge,1
Organic matter in topsoil ,humus,1
Husks of cereal grain,bran,1
Pull a face ,grimace,2
"Career, calling ",vocation,1
Unit of energy ,erg,6
