CLUE,ANS,POS
A pair of performers ,duo,1
Still up in the air?,undecided,1
Sheaths for guns ,holsters,1
Male members of Scottish family groups ,clansmen,3
The Taming of the --,shrew,1
Goodbye ,cheerio,19
Age,epoch,3
Devon river ,exe,1
Suffer - last,endure,1
Lightest and most abundant of all substances,hydrogen,1
Israelite leader betrayed by Delilah ,samson,1
South African meat ,biltong,2
Spanish gentleman ,hidalgo,4
Take issue with ,disagree,1
Association of sports teams ,league,1
Inflammation of head cavities ,sinusitis,3
Double-dealing ,two-faced,1
Die (sl.) ,kick the bucket,2
Purple,violet,1
Nut ,cashew,3
Frocks ,dresses,1
Room to manoeuvre ,leeway,6
Responsive to stimulus ,reactive,3
