CLUE,ANS,POS
One bringing in goods to country ,importer,3
Completely ,thoroughly,5
Group of elements functioning as whole ,system,14
Conforming to the accepted beliefs of a religion ,orthodox,1
Artist's workplace,studio,1
Jolliest ,merriest,1
Holds dear or regards highly ,values,7
Units of heat ,therms,16
Amount left over ,excess,5
Native of London's East End ,cockney,1
Diminished,reduced,2
Ship's load ,cargo,1
Warplane ,fighter,1
Destructive insect,locust,1
"Fingers, toes and numbers",digits,2
Position affording a good view ,vantage point,19
Combat ,war,3
Biblical 'you' ,thou,2
"Precise detail; small, trivial matter",minutia,18
Science of sound ,acoustics,1
Type of water lily ,lotus,2
"Distinguish, make out ",discern,7
De-sex ,neuter,2
Administrative body ,council,3
Takes without the owner's consent ,steals,1
Bare ,nude,2
"Leonhard --, C18 Swiss mathematician ",euler,1
French channel port ,calais,5
Everywhere ,far and wide,5
Purloin ,steal,2
To do with or like horses ,equine,1
