CLUE,ANS,POS
"27th US president, William",taft,1
Lady with guests,hostess,1
Driver of carriage ,coachman,1
Large spade ,shovel,1
"Hastily, illegally convened tribunal",kangaroo court,13
Hearing for an actor ,audition,8
Perform exceptionally ,excel,2
State of southwest US ,arizona,1
Made a Sir ,knighted,1
Oesophagus ,gullet,2
Easing (of pain) ,alleviation,8
Short poem with 14 lines ,sonnet,1
Fellow worker ,colleague,1
Bushy-tailed rodent ,squirrel,9
Gruesome ,macabre,6
Advise strongly ,exhort,12
Unravel ,disentangle,2
Talisman ,amulet,1
"Barely, hardly ",scarcely,1
Subject matter ,theme,1
Major world religion ,islam,4
Uprising ,rebellion,1
Thin mortar for filling building joints etc,grout,6
Illness ,sickness,19
Firm and confident ,assertive,1
eg Pooh ,bear,1
