CLUE,ANS,POS
Neither animals nor vegetables ,minerals,1
Spike on plant ,thorn,1
Sympathy ,fellow feeling,7
Worn away by weather ,eroded,1
Go down ,descend,1
Man-made lake of stored water ,reservoir,1
Deceived ,duped,4
Practised for public performance,rehearsed,1
Large bivalve ,clam,1
Mass of something large,bulk,2
Deduce,infer,4
Eventuality ,outcome,1
Its capital is Sofia ,bulgaria,2
Partially deaf,hard of hearing,1
One of the Seven Dwarfs,grumpy,2
School furniture item ,desk,1
Dawn ,sunrise,2
