CLUE,ANS,POS
Died by submersion ,drowned,1
Grumbler ,grouch,10
Muck ,dirt,2
Prickly plant of lithest kind ,thistle,1
Automaton resembling a human,android,2
Money lodged to secure release pending trial ,bail,1
Glue ,adhesive,1
Item of make-up ,lipstick,5
"Obstinate, unwilling to yield ",stubborn,3
Tetanus ,lockjaw,5
Mouth-organ ,harmonica,2
Secret police of the former German Democratic Republic,stasi,1
Central part ,core,4
Broadcast ,transmit,1
Fast-running African bird ,ostrich,11
Guardian ,keeper,4
